match_id,set_num,rally,removal_reason
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,13,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,15,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,19,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,24,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,25,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,27,fewer than 2 strokes
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,29,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,30,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,2,35,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,9,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,11,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,16,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,17,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,21,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,23,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,3,33,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,2,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,3,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,4,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,5,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,6,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,7,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,8,fewer than 2 strokes | missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,9,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,10,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,11,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,12,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,14,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,16,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,17,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,18,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,19,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,20,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,23,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,25,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,26,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,27,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,28,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,29,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,30,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,31,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,33,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,34,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,1,35,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,2,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,3,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,5,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,6,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,7,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,8,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,9,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,10,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,11,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,12,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,17,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,18,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,19,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,21,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,22,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,24,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,26,fewer than 2 strokes | no getpoint_player on last stroke
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,27,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,28,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,29,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,30,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,31,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,34,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,36,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,37,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,2,39,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,5,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,6,fewer than 2 strokes | missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,9,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,12,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,13,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,16,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,18,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,20,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,21,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,23,missing landing coordinates | missing player position coordinates
Anthony_Sinisuka_Ginting_Rasmus_Gemke_YONEX_Thailand_Open_2021_QuarterFinals,3,25,missing landing coordinates | missing player position coordinates
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,1,13,missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,1,19,missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,1,27,missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,2,4,fewer than 2 strokes | missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,2,19,fewer than 2 strokes | missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
CHEN_Long_CHOU_Tien_Chen_Denmark_Open_2019_QuarterFinal,2,30,fewer than 2 strokes | missing landing coordinates | missing player position coordinates | no getpoint_player on last stroke
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,5,missing landing coordinates | missing player position coordinates
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,10,missing landing coordinates | missing player position coordinates
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,24,fewer than 2 strokes
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,1,32,missing landing coordinates
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,2,3,missing landing coordinates | missing player position coordinates
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,2,6,fewer than 2 strokes
CHEN_Long_CHOU_Tien_Chen_World_Tour_Finals_Group_Stage,2,11,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,1,2,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,1,19,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,1,21,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,1,24,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,1,27,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,1,28,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,10,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,12,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,15,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,19,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,21,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,23,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,26,fewer than 2 strokes
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,31,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,32,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Anders_ANTONSEN_Fuzhou_Open_2019_Semi-finals,2,33,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,2,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,3,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,5,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,6,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,7,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,8,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,9,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,10,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,11,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,12,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,13,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,14,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,15,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,16,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,17,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,18,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,19,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,20,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,21,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,22,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,23,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,24,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,26,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,27,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,28,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,30,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,31,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,32,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,33,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,35,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,36,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,1,37,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,2,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,3,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,4,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,5,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,6,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,7,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,8,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,9,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,10,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,11,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,12,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,13,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,14,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,15,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,17,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,18,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,19,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,20,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,21,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,22,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,23,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,24,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,25,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,26,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,27,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,28,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,29,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,30,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,31,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,32,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,33,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,34,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,3,35,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,4,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,11,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,14,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,15,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,16,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,18,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,19,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,20,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,22,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,23,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,25,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,26,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,29,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,31,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,1,32,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,2,3,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,2,4,missing landing coordinates | missing player position coordinates
CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,2,6,missing landing coordinates | missing player position coordinates
